listing_id,raw_output
71," {
  ""TEIL 1"": {
    ""TÜV"": ""TÜV bis 10/25"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach, Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""MULTIBEAM"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""Burmester 3D"": true,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Schlüssellose Zentralverriegelung"": true,
    ""Sitzheizung"": true,
    ""Sitzheizung hinten"": true,
    ""Sitzbelüftung"": true,
    ""Standheizung"": true,
    ""Zentralverriegelung"": true,
    ""Bordcomputer"": true,
    ""Head-Up Display"": true,
    ""Multifunktionslenkrad"": true,
    ""Schaltwippen"": true,
    ""Servolenkung"": true,
    ""Volldigitales Kombiinstrument"": true,
    ""Android Auto"": true,
    ""Bluetooth"": true,
    ""Apple CarPlay"": true,
    ""Freisprecheinrichtung"": true,
    ""Navigationssystem"": true,
    ""Sprachsteuerung"": true,
    ""Touchscreen"": true,
    ""USB"": true,
    ""WLAN / Wifi Hotspot"": true,
    ""Leichtmetallfelgen"": true,
    ""Dachreling"": true,
    ""Luftfederung"": true,
    ""Tuner/Radio"": ""DAB-Tuner (Radioempfang digital)"",
    ""Geschwindigkeitsregulierung"": ""Abstandstempomat"",
    ""Anhängerkupplung"": false,
    ""Klimatisierung"": ""4-Zonen-Klimaautomatik"",
    ""Sicherheit"": [
      ""ABS"",
      ""Abstandswarner"",
      ""Allradantrieb"",
      ""Fernlichtassistent"",
      ""Geschwindigkeitsbegrenzer"",
      ""Isofix"",
      ""Lichtsensor"",
      ""Müdigkeitswarner"",
      ""Notbremsassistent"",
      ""Notrufsystem"",
      ""Regensensor"",
      ""Reifendruckkontrolle"",
      ""Spurhalteassistent"",
      ""Totwinkel-Assistent"",
      ""Verkehrszeichenerkennung""
    ],
    ""Airbags"": [
      ""Front-"",
      ""Seiten- und weitere Airbags""
    ],
    ""Tagfahrlicht (Art)"": ""LED-Tagfahrlicht"",
    ""Hauptscheinwerfer"": ""LED-Scheinwerfer"",
    ""Kurvenlicht (Art)"": ""Kurvenlicht"",
    ""Einparkhilfe"": [
      ""360°-Kamera"",
      ""Hinten""
    ],
    ""Selbstlenkende Systeme"": false,
    ""Innenausstattung"": [
      ""Vollleder"",
      ""Farbe der Innenausstattung: Schwarz"",
      ""W1N1679231A262144""
    ],
    ""Sonderausstattung"": [
      ""Exclusive Interieur"",
      ""Fahrassistenz-Paket Plus"",
      ""Fernbedienung für Standheizung / Zusatzheizung"",
      ""Feuerlöscher"",
      ""Getränkehalter mit Kühlfunktion / Wärmefunktion"",
      ""Head-up-Display (Frontsichtanzeige)"",
      ""Innenausstattung: Edelholz Walnussholz dunkel"",
      ""Lenkrad heizbar"",
      ""Metallic-Lackierung"",
      ""Off-Road-Pro Technik-Paket"",
      ""Panorama-Schiebedach"",
      ""Reserverad als Notrad"",
      ""Scheibenwaschanlage beheizt"",
      ""Seitenairbag (Sidebag) hinten"",
      ""Seitenscheiben hinten und Heckscheibe abgedunkelt"",
      ""Sitze vorn: Klimatisierung"",
      ""Sonnenschutzrollo an Türscheiben hinten"",
      ""Surround-System Burmester"",
      ""Zusatzheizung (Standheizung)""
    ],
    ""Weitere Ausstattung"": [
      ""Airbag Fahrer-/Beifahrerseite"",
      ""Airmatic Agilitäts-Paket"",
      ""Ambiente-Beleuchtung"",
      ""Antriebsart: Allradantrieb"",
      ""Außenspiegel Wagenfarbe"",
      ""Beckenairbag vorn (Pelvisbag)"",
      ""Chrom-Paket"",
      ""DAB-Tuner (Radioempfang digital)"",
      ""Dachreling (Aluminium)"",
      ""Einstiegsleisten beleuchtet"",
      ""Fahrassistenz-System: aktiver Bremsassistent"",
      ""Fahrassistenz-System: aktiver Spurhalteassistent"",
      ""Fahrassistenz-System: Geschwindigkeitslimit-Assistent"",
      ""Fahrzeug Setup (Onlinedienste / Apps)"",
      ""Fahrzeug-Monitoring (Fahrzeugortungssystem)"",
      ""Fensterheber elektrisch vorn + hinten"",
      "" Fußmatten Velours"",
      ""Gepäckraumabdeckung / Rollo"",
      "" Heckklappe mit automatischem Öffnungs- und Schließsystem"",
      "" Induktionsladeschale für Smartphone"",
      "" Innenhimmel Stoff"",
      "" Isofix-Aufnahmen für Kindersitz an Rücksitz"",
      "" Karosserie: 5-türig"",
      "" Klimaautomatik (Thermotronik)"",
      "" Knieairbag Fahrerseite"",
      "" Kombiinstrument mit Variabler Anzeige (Widescreen Cockpit)"",
      "" Komfortsitze vorn"",
      "" Kommunikationsmodul (LTE) Vorbereitung Mercedes me connect"",
      "" Kopf-Airbag-System"",
      "" Lederlenkung"",
      "" Lederruder"",
      "" Leder-/Metallschaltknüppel"",
      "" Lederausstattungen"",
      "" Lichtpaket"",
      "" Parkassistent (Front + Rückwärts)"",
      "" Radsatz: 18 Zoll Alu"",
      "" Regen- und Glasmattenwischer"",
      "" Sitzheizung vorn"",
      "" Sportfahrwerk"",
      "" Tacho+Geschwindigkeitsanzeige in km/h""
    ]
  }
}"
72," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""Junge Sterne 24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": true,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Panorama-Schiebedach"": true
  }
}"
73," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": true,
    ""AMG Line"": true,
    ""Pano"": true
  }
}"
74," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach bereift, Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
    ""Mitgliedschaften"": ""Keine""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": true,
    ""Burmester"": false,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Ambiente beleuchtung"": true,
    ""Keyless go Komfortzugang"": true,
    ""ADS+"": true,
    ""Energizing"": true,
    ""Radlaufverbreiterung (Cladding) Größe S"": true,
    ""Scheibenwaschanlage beheizt"": true,
    ""Wärme-Komfort-Paket (vorne & hinten Auflagen beheizt)"": true,
    ""Komfort-Paket Akustik"": true,
    ""Dachreling (Aluminium)"": true,
    ""Elektromotor 16 kW (Hybridantrieb)"": true,
    ""aktiver Bremsassistent"": true,
    ""Geschwindigkeitslimit-Assistent"": true,
    ""Heckklappe mit automatischem Öffnungs- und Schließsystem"": true,
    ""Induktionsladeschale für Smartphone"": true,
    ""Isofix-Aufnahmen für Kindersitz an Rücksitz"": true,
    ""Motorhaube mit Powerdome"": true,
    ""Radstand 3135 mm"": true,
    ""Reifendruck-Kontrollsystem"": true,
    ""Schadstoffarm nach Abgasnorm Euro 6d"": true,
    ""Spiegel-Paket"": true,
    ""Vorlage eines gültigen Ausweisdokumentes"": true,
    ""Finanzierung und Inzahlungnahme sind möglich"": true
  }
}"
75," {
  ""tuv"": ""HU/AU neu"",
  ""service_historie"": ""lückenlos bei Mercedes-Benz Vertragswerkstätten"",
  ""guarantee"": ""24 Monate"",
  ""unfallfrei"": true,
  ""mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""ausstattung"": {
    ""distronic_acc"": true,
    ""multibeam_ils"": true,
    ""klima_4zonen_thermotronic"": true,
    ""klima_2zonen_thermatic"": false,
    ""burmester_3d"": false,
    ""burmester"": false,
    ""amg_line"": true,
    ""pano"": true
  }
}"
76," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""Keine Angabe"",
    ""Bereifung"": ""8-fach bereift, Allwetterreifen"",
    ""Garantie"": ""Junge Sterne 24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": [""Steinschlag Frontscheibe"", ""Felge zerkratzt"", ""Delle""]
  },
  ""TEIL 2"": {
    ""DISTRONIC, ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM, ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen, THERMOTRONIC, Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen, THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": ""AMG Line"",
    ""Pano"": ""Panorama-Schiebedach""
  }
}"
77," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""Digital"",
  ""Bereifung"": ""19\"" Alufelgen/Winterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen_THERMOTRONIC_Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2-Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": {
    ""Night-Paket"": true,
    ""Interieur"": ""AMG Line""
  },
  ""Pano"": ""Panorama-Schiebedach"",
  ""Komfort-Klimaautomatik"": ""Thermotronik 3-Zonen""
}"
78," {
  ""tuv"": ""HU/AU neu"",
  ""service_heft"": ""lückenlos bei Mercedes"",
  ""bereifung"": ""8-fach"",
  ""bereifung_type"": ""Allwetterreifen"",
  ""garantie"": ""24 Monate"",
  ""unfallfrei"": true,
  ""mängel"": ""Keine"",
  ""ausstattung"": {
    ""distronic"": true,
    ""acceleration_control"": true,
    ""multibeam"": true,
    ""ils"": true,
    ""4_zonen_thermotronic_klima_hinten"": true,
    ""burmester_3d"": false,
    ""burmester_standard"": false,
    ""amg_line"": true,
    ""pano"": true,
    ""luftfederung"": true,
    ""led_scheinwerfer"": true,
    ""elektrische_heckklappe"": true,
    ""navigationssystem"": true,
    ""soundsystem"": true,
    ""elektrisch_verstellbare_sitze"": true,
    ""memory_func"": true,
    ""lendenwirbelstütze"": true,
    ""automatische_klimaanlage"": true,
    ""ambientbeleuchtung"": true,
    ""360_grad_kamera"": true,
    ""parksensoren"": true,
    ""keyless_entry"": true,
    ""anhängerkupplung"": true,
    ""winter_sommerreifen"": true
  }
}"
79," {
  ""tuv"": null,
  ""scheckheft"": true,
  ""bereifung"": {
    ""frequenz"": ""8-fach"",
    ""typ"": ""Allwetterreifen""
  },
  ""garantie"": 24,
  ""unfallfrei"": true,
  ""mängel"": null,
  ""ausstattung"": {
    ""distronic_acc"": true,
    ""multibeam_ils"": true,
    ""klima_automatik"": {
      ""zonen"": 4,
      ""thermosteuerung"": ""THERMOTRONIC""
    },
    ""burmester"": ""Burmester High-End 3D-Soundsystem"",
    ""amg_line"": true,
    ""pano"": true,
    ""panoramadach"": true
  }
}"
80," {
  ""historie_und_zustand"": {
    ""tuv"": true,
    ""scheckheft"": true,
    ""bereifung"": ""8-fach"",
    ""garantie"": 24,
    ""unfallfrei"": true,
    ""mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""ausstattung"": {
    ""distronic_acc"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""multibeam_ils"": ""Matrix-LED / MULTIBEAM"",
    ""4_zonen_thermotronic_klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2_zonen_thermatic"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""burmester_3d"": ""Burmester High-End 3D-Soundsystem"",
    ""burmester"": ""Burmester Surround-Soundsystem"",
    ""amg_line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
    ""pano"": ""Panorama-Schiebedach""
  }
}"
81," {
  ""TÜV"": ""Neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
82," {
  ""Teil 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Service A neu"": true,
    ""Bereifung"": ""8-fach. Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  },
  ""Teil 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": true,
    ""Burmester (Standard)"": false,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Adaptive Scheibenwischeranlage"": true,
    ""Energizing Plus"": true,
    ""DAB-Tuner"": true,
    ""Doppel-Sonnenblenden"": true,
    ""Fahrassistenz-Paket Plus"": true,
    ""Fahrzeugschlüssel mit Fernbedienung zusätzlich"": true,
    ""Feuerlöscher"": true,
    ""Getränkehalter mit Kühlfunktion / Wärmefunktion"": true,
    ""Head-up-Display"": true,
    ""Zierteile Exklusiv (erweiterter Umfang)"": true,
    ""Komfort-Paket Akustik"": true,
    ""LM-Felgen vorn/hinten"": [""9,5x23"", ""11,5x23""],
    ""Motorsound-System"": true,
    ""Panorama-Schiebedach"": true,
    ""Reifen-Reparaturset (Tirefit)"": true,
    ""Seitenscheiben hinten und Heckscheibe abgedunkelt"": true,
    ""Sender für Garagentoröffner (integriert)"": true,
    ""Service-System: MBUX Augmented Reality für Navigation"": true,
    ""Service-System: MBUX Interieur-Assistent (Gestensteuerung berührungslos)"": true,
    ""Servoschliessung für Türen"": true,
    ""Sitzbezug / Polsterung"": [""Leder"", ""2-farbig""],
    ""Sonderlackierung Diamant-Weiß Bright (designo-Lack)"": true,
    ""Sonnenschutzrollo an Türscheiben hinten"": true,
    ""Surround-System Burmester"": true,
    ""Trittbretter seitlich (Aluminium)"": true,
    ""TV-Tuner"": true,
    ""Vorbereitung des digitalen Fahrzeugschlüssels im Smartphone"": true,
    ""Vorrüstung car sharing"": true,
    ""Airbag Fahrer-/Beifahrerseite"": true,
    ""Airmatic Agilitäts-Paket"": true,
    ""Ambiente-Beleuchtung"": true,
    ""Antriebsart"": ""Allradantrieb"",
    ""Außenspiegel Wagenfarbe"": true,
    ""Beckenairbag vorn (Pelvisbag)"": true,
    ""Chrom-Paket"": true,
    ""Dachreling (Aluminium)"": true,
    ""Design- und Ausstattungslinie AMG Line"": true,
    ""Einstiegsleisten beleuchtet"": true,
    ""Elektromotor 16 kW (Hybridantrieb)"": true,
    ""Fahrassistenz-System: aktiver Bremsassistent"": true,
    ""Fahrassistenz-System: aktiver Spurhalteassistent"": true,
    ""Fahrassistenz-System: Geschwindigkeitslimit-Assistent"": true,
    ""Fahrzeug Setup (Onlinedienste / Apps)"": true,
    ""Fahrzeug-Monitoring (Fahrzeugortungssystem)"": true,
    ""Fensterheber elektrisch vorn + hinten"": true,
    ""Gepäckraumabdeckung / Rollo"": true,
    ""Heckklappe mit automatischem Öffnungs- und Schließsystem"": true,
    ""Induktionsladeschale für Smartphone"": true,
    ""Innenausstattung: Holz Linde"": true,
    ""Innenhimmel Stoff"": true,
    ""Isofix-Aufnahmen für Kindersitz an Rücksitz"": true,
    ""Karosserie: 5-türig"": true,
    ""Klimaautomatik (Thermotronik)"": true,
    ""Knieairbag Fahrerseite"": true,
    ""Kombiinstrument mit Variabler Anzeige (Widescreen Cockpit)"": true,
    ""Kommunikationsmodul (LTE) Vorbereitung Mercedes me connect"": true,
    ""Kopf-Airbag-System (Windowbag)"": true,
    ""Lautsprecher-System mit Centerlautsprecher + Bassbox"": true,
    ""Lenkrad (Sport) mit Multifunktion"": true,
    ""Memory-Paket"": true,
    ""Mercedes-Benz Notrufsystem"": true,
    ""Mild-Hybrid 376 kW (Motor 4,0 Ltr. - 360 kW)"": true,
    ""Motorhaube mit Powerdome"": true,
    ""Multibeam LED"": true,
    ""Multikontursitze vorn"": true,
    ""Navigationssystem: Festplattennavigation"": true,
    ""Park-Paket mit 360° Kamera"": true,
    ""Radstand 3135 mm"": true,
    ""Reifendruck-Kontrollsystem"": true,
    ""Schadstoffarm nach Abgasnorm Euro 6d-TEMP"": true,
    ""Seitenairbag (Sidebag) vorn"": true,
    ""Sitzbelegungserkennung für Airbag Beifahrerseite"": true,
    ""Smartphone integriert"": true,
    ""Spiegel-Paket"": true,
    ""Sprachbediensystem Erweiterte Funktionen (MBUX)"": true,
    ""Standard Interieur"": true,
    ""USB-Anschlüsse"": true,
    ""Vorrüstung Navigationsdienste"": true
  }
}"
83," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  },

  ""TEIL 2"": {
    ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4_Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester"": ""Burmester Surround-Soundsystem"",
    ""AMG_Line"": {
      ""Night_Paket"": true,
      ""Description"": ""AMG Line""
    },
    ""Pano"": ""Panorama-Schiebedach"",
  }
}"
84," {
  ""TUV"": ""true"",
  ""Scheckheft"": ""true"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": ""true"",
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": ""true"",
  ""MULTIBEAM"": ""true"",
  ""4-Zonen_THERMOTRONIC_Klima hinten"": ""true"",
  ""2-Zonen_THERMATIC"": """",
  ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line (Night-Paket not mentioned)"",
  ""Pano"": ""Panoaroma-Schiebedach""
}"
85," {
  ""TUV"": ""TÜV wird bei Übergabe neu gemacht"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""Junge Sterne 24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""Abstandsregeltempomat"": true,
  ""Matrix-LED_MULTIBEAM"": true,
  ""Klimaautomatik"": {
    ""4-Zonen"": true,
    ""2-Zonen"": false
  },
  ""Burmester_HighEnd_3D-Soundsystem"": true,
  ""Burmester_Surround-Soundsystem"": false,
  ""AMG_Line"": {
    ""Night-Paket"": false
  },
  ""Panorama-Schiebedach"": true
}"
86," {
  ""TEIL 1"": {
    ""TÜV"": ""TÜV bis 10/25"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Service A neu"": true,
    ""Bereifung"": ""8-fach, Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": false,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": true,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Panorama-Schiebedach"": true
  }
}"
87," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": {
    ""Anzahl_Monate"": 24
  },
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""Abstandsregeltempomat"": ""DISTRONIC"",
  ""MULTIBEAM"": true,
  ""4-Zonen_Klimaautomatik"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": true,
  ""Burmester_Standard"": false,
  ""AMG Line"": true,
  ""Pano"": true
}"
88," {
  ""TUV"": true,
  ""Scheckheft"": ""Keine Angaben"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM_ILS"": true,
  ""4_Zonen_THERMOTRONIC_Klima_hinten"": true,
  ""2_Zonen_THERMATIC"": true,
  ""Burmester_3D"": true,
  ""Burmester_Standard"": true,
  ""AMG_Line"": true,
  ""Pano"": true
}"
89," {
  ""tuv"": ""neu"",
  ""scheckheft"": ""lückenlos bei Mercedes"",
  ""bereifung"": ""8-fach"",
  ""bereifung_type"": ""Allwetterreifen"",
  ""garantie"": ""24 Monate"",
  ""unfallfrei"": true,
  ""mangel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""ausstattung"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": true,
    ""Burmester (Standard)"": false,
    ""AMG Line"": true,
    ""Pano"": true
  }
}"
90," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen_THERMOTRONIC_Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2-Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester_Standard"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": {
    ""Night-Paket"": true,
    ""Pano"": true
  },
  ""Pano"": true
}"
